path,hasLower,hasNum,base_size
fonts/mesmerize-ex-sb-it.ttf,True,True,23.0
fonts/mesmerize-ex-sb.ttf,True,True,23.0
fonts/mesmerize-ex-ul-it.ttf,True,True,23.0
fonts/mesmerize-ex-ul.ttf,True,True,23.0
fonts/mesmerize-lt-it.ttf,True,True,23.0
fonts/mesmerize-lt.ttf,True,True,23.0
fonts/mesmerize-rg-it.ttf,True,True,23.0
fonts/mesmerize-rg.ttf,True,True,23.0
fonts/mesmerize-sb-it.ttf,True,True,23.0
fonts/mesmerize-sb.ttf,True,True,23.0
fonts/mesmerize-sc-bd-it.ttf,True,True,22.0
fonts/mesmerize-sc-bd.ttf,True,True,22.0
fonts/mesmerize-sc-bk-it.ttf,True,True,23.0
fonts/mesmerize-sc-bk.ttf,True,True,23.0
fonts/mesmerize-sc-eb-it.ttf,True,True,22.0
fonts/mesmerize-sc-eb.ttf,True,True,22.0
fonts/mesmerize-sc-el-it.ttf,True,True,24.0
fonts/mesmerize-sc-el.ttf,True,True,24.0
fonts/mesmerize-sc-lt-it.ttf,True,True,23.0
fonts/mesmerize-sc-lt.ttf,True,True,23.0
fonts/mesmerize-sc-rg-it.ttf,True,True,23.0
fonts/mesmerize-sc-rg.ttf,True,True,23.0
fonts/mesmerize-sc-sb-it.ttf,True,True,23.0
fonts/mesmerize-sc-sb.ttf,True,True,23.0
fonts/mesmerize-sc-ul.ttf,True,True,23.0
fonts/mesmerize-se-bd-it.ttf,True,True,22.0
fonts/mesmerize-se-bd.ttf,True,True,22.0
fonts/mesmerize-se-bk-it.ttf,True,True,23.0
fonts/mesmerize-se-bk.ttf,True,True,23.0
fonts/mesmerize-se-eb-it.ttf,True,True,22.0
fonts/mesmerize-se-eb.ttf,True,True,22.0
fonts/mesmerize-se-el-it.ttf,True,True,24.0
fonts/mesmerize-se-el.ttf,True,True,24.0
fonts/mesmerize-se-lt-it.ttf,True,True,23.0
fonts/mesmerize-se-lt.ttf,True,True,23.0
fonts/mesmerize-se-rg-it.ttf,True,True,23.0
fonts/mesmerize-se-rg.ttf,True,True,23.0
fonts/mesmerize-se-sb-it.ttf,True,True,23.0
fonts/mesmerize-se-sb.ttf,True,True,23.0
fonts/mesmerize-se-ul-it.ttf,True,True,23.0
fonts/mesmerize-se-ul.ttf,True,True,23.0
fonts/mesmerize-ul-it.ttf,True,True,23.0
fonts/mesmerize-ul.ttf,True,True,23.0
fonts/minya nouvelle bd it.otf,True,True,20.0
fonts/minya nouvelle bd.otf,True,True,21.0
fonts/minya nouvelle it.otf,True,True,20.0
fonts/minya nouvelle rg.otf,True,True,20.0
fonts/mirror 82_v2.otf,True,True,20.0
fonts/monofonto rg.otf,True,True,20.0
fonts/mops.ttf,True,True,27.0
fonts/nasalization-rg.otf,True,True,19.0
fonts/negotiate rg.ttf,True,True,20.0
fonts/neuropol x rg.ttf,True,True,20.0
fonts/neuropolitical rg.ttf,True,True,18.0
fonts/newscycle-bold.ttf,True,True,19.0
fonts/newscycle-regular.ttf,True,True,19.0
fonts/nk57-monospace-cd-bd-it.ttf,True,True,18.0
fonts/nk57-monospace-cd-bd.ttf,True,True,18.0
fonts/nk57-monospace-cd-bk-it.ttf,True,True,19.0
fonts/nk57-monospace-cd-bk.ttf,True,True,19.0
fonts/nk57-monospace-cd-eb-it.ttf,True,True,17.0
fonts/nk57-monospace-cd-eb.ttf,True,True,17.0
fonts/nk57-monospace-cd-lt-it.ttf,True,True,20.0
fonts/nk57-monospace-cd-lt.ttf,True,True,20.0
fonts/nk57-monospace-cd-rg-it.ttf,True,True,19.0
fonts/nk57-monospace-cd-rg.ttf,True,True,19.0
fonts/nk57-monospace-cd-sb-it.ttf,True,True,18.0
fonts/nk57-monospace-cd-sb.ttf,True,True,18.0
fonts/nk57-monospace-ex-bd-it.ttf,True,True,18.0
fonts/nk57-monospace-ex-bd.ttf,True,True,18.0
fonts/nk57-monospace-ex-bk-it.ttf,True,True,19.0
fonts/nk57-monospace-ex-bk.ttf,True,True,19.0
fonts/nk57-monospace-ex-eb-it.ttf,True,True,17.0
fonts/nk57-monospace-ex-eb.ttf,True,True,17.0
fonts/nk57-monospace-ex-lt-it.ttf,True,True,20.0
fonts/nk57-monospace-ex-lt.ttf,True,True,20.0
fonts/nk57-monospace-ex-rg-it.ttf,True,True,19.0
fonts/nk57-monospace-ex-rg.ttf,True,True,19.0
fonts/nk57-monospace-ex-sb-it.ttf,True,True,18.0
fonts/nk57-monospace-ex-sb.ttf,True,True,18.0
fonts/nk57-monospace-no-bd-it.ttf,True,True,18.0
fonts/nk57-monospace-no-bd.ttf,True,True,18.0
fonts/nk57-monospace-no-bk-it.ttf,True,True,19.0
fonts/nk57-monospace-no-bk.ttf,True,True,19.0
fonts/nk57-monospace-no-eb-it.ttf,True,True,17.0
fonts/nk57-monospace-no-eb.ttf,True,True,17.0
fonts/nk57-monospace-no-lt-it.ttf,True,True,20.0
fonts/nk57-monospace-no-lt.ttf,True,True,20.0
fonts/nk57-monospace-no-rg-it.ttf,True,True,19.0
fonts/nk57-monospace-no-rg.ttf,True,True,19.0
fonts/nk57-monospace-no-sb-it.ttf,True,True,18.0
fonts/nk57-monospace-no-sb.ttf,True,True,18.0
fonts/nk57-monospace-sc-bd-it.ttf,True,True,18.0
fonts/nk57-monospace-sc-bd.ttf,True,True,18.0
fonts/nk57-monospace-sc-bk-it.ttf,True,True,19.0
fonts/nk57-monospace-sc-bk.ttf,True,True,19.0
fonts/nk57-monospace-sc-eb-it.ttf,True,True,17.0
fonts/nk57-monospace-sc-eb.ttf,True,True,17.0
fonts/nk57-monospace-sc-lt-it.ttf,True,True,20.0
fonts/nk57-monospace-sc-lt.ttf,True,True,20.0
fonts/nk57-monospace-sc-rg-it.ttf,True,True,19.0
fonts/nk57-monospace-sc-rg.ttf,True,True,19.0
fonts/nk57-monospace-sc-sb-it.ttf,True,True,18.0
fonts/nk57-monospace-sc-sb.ttf,True,True,18.0
fonts/nk57-monospace-se-bd-it.ttf,True,True,18.0
fonts/nk57-monospace-se-bd.ttf,True,True,18.0
fonts/nk57-monospace-se-bk-it.ttf,True,True,19.0
fonts/nk57-monospace-se-bk.ttf,True,True,19.0
fonts/nk57-monospace-se-eb-it.ttf,True,True,17.0
fonts/nk57-monospace-se-eb.ttf,True,True,17.0
fonts/nk57-monospace-se-lt-it.ttf,True,True,20.0
fonts/nk57-monospace-se-lt.ttf,True,True,20.0
fonts/nk57-monospace-se-rg-it.ttf,True,True,19.0
fonts/nk57-monospace-se-rg.ttf,True,True,19.0
fonts/nk57-monospace-se-sb-it.ttf,True,True,18.0
fonts/nk57-monospace-se-sb.ttf,True,True,18.0
fonts/no_name_37_Light.otf,True,True,19.0
fonts/no_name_37_Regular.otf,True,True,19.0
fonts/nobile.ttf,True,True,17.0
fonts/nobile_bold.ttf,True,True,16.0
fonts/nobile_bold_italic.ttf,True,True,18.0
fonts/nobile_italic.ttf,True,True,18.0
fonts/nobilty.ttf,True,True,19.0
fonts/northampton.otf,True,True,19.0
fonts/northampton.ttf,True,True,19.0
fonts/nostalgi.ttf,True,True,23.0
fonts/notnowihaveaheadache.ttf,True,True,18.0
fonts/nsecthck.ttf,True,True,25.0
fonts/odstemplik.otf,True,True,33.0
fonts/odstemplikBold.otf,True,True,32.0
fonts/oktober-text.otf,True,True,20.0
fonts/olney_light.otf,True,True,19.0
fonts/one47.ttf,True,True,24.0
fonts/oposs___.ttf,True,True,21.0
fonts/orange kid.ttf,True,True,22.0
fonts/orbitron-black-webfont.ttf,True,True,17.0
fonts/orbitron-bold-webfont.ttf,True,True,17.0
fonts/orbitron-light-webfont.ttf,True,True,17.0
fonts/orbitron-medium-webfont.ttf,True,True,17.0
fonts/overload.otf,True,True,16.0
fonts/overpass-mono-bold.otf,True,True,20.0
fonts/overpass-mono-light.otf,True,True,19.0
fonts/overpass-mono-regular.otf,True,True,19.0
fonts/overpass-mono-semibold.otf,True,True,19.0
fonts/pakenham rg.otf,True,True,18.0
fonts/palanquin-bold.ttf,True,True,20.0
fonts/palanquin-extralight.ttf,True,True,20.0
fonts/palanquin-light.ttf,True,True,20.0
fonts/palanquin-medium.ttf,True,True,20.0
fonts/palanquin-regular.ttf,True,True,20.0
fonts/palanquin-semibold.ttf,True,True,20.0
fonts/palanquin-thin.ttf,True,True,20.0
fonts/palanquindark-bold.ttf,True,True,20.0
fonts/palanquindark-medium.ttf,True,True,20.0
fonts/palanquindark-regular.ttf,True,True,20.0
fonts/palanquindark-semibold.ttf,True,True,20.0
fonts/palitoon.otf,True,True,25.0
fonts/plakativ.ttf,True,True,19.0
fonts/postnobillscolombo-bold.ttf,True,True,18.0
fonts/postnobillscolombo-extrabold.ttf,True,True,18.0
fonts/postnobillscolombo-light.ttf,True,True,20.0
fonts/postnobillscolombo-medium.ttf,True,True,19.0
fonts/postnobillscolombo-regular.ttf,True,True,20.0
fonts/postnobillscolombo-semibold.ttf,True,True,19.0
fonts/primer print bold.otf,True,True,25.0
fonts/primer print.otf,True,True,26.0
fonts/protest.ttf,True,True,19.0
fonts/ptarmc__.ttf,True,True,17.0
fonts/ptarmci_.ttf,True,True,17.0
fonts/quacksal.ttf,True,True,20.0
fonts/quirky_nots.ttf,True,True,18.0
fonts/rakesly bd it.otf,True,True,16.0
fonts/rakesly bd.otf,True,True,16.0
fonts/rakesly bk.otf,True,True,16.0
fonts/rakesly el.otf,True,True,16.0
fonts/rakesly lt.otf,True,True,16.0
fonts/rakesly rg it.otf,True,True,16.0
fonts/rakesly rg.otf,True,True,16.0
fonts/rakesly ul.otf,True,True,16.0
fonts/ramsfnd.ttf,True,True,23.0
fonts/ratio___.ttf,True,True,20.0
fonts/ravaged2.ttf,True,True,18.0
fonts/recharge bd.ttf,True,True,18.0
fonts/regenera.ttf,True,True,21.0
fonts/rexlia rg.otf,True,True,18.0
fonts/rimouski sb.otf,True,True,18.0
fonts/rm_almanack.ttf,True,True,52.0
fonts/rm_almanack_old.ttf,True,True,52.0
fonts/rm_playtime_solid.ttf,True,True,40.0
fonts/rm_typerighter.ttf,True,True,45.0
fonts/rm_typerighter_medium.ttf,True,True,45.0
fonts/rm_typerighter_old.ttf,True,True,45.0
fonts/robot.ttf,True,True,20.0
fonts/saarland.ttf,True,True,20.0
fonts/scarecro.ttf,True,True,22.0
fonts/scb.ttf,True,True,23.0
fonts/schilder.ttf,True,True,19.0
fonts/scott___.ttf,True,True,26.0
fonts/secrcode.ttf,True,True,21.0
fonts/selawk.ttf,True,True,21.0
fonts/selawkb.ttf,True,True,21.0
fonts/selawkl.ttf,True,True,20.0
fonts/selawksb.ttf,True,True,21.0
fonts/selawksl.ttf,True,True,21.0
fonts/sexsmith.otf,True,True,20.0
fonts/soria-font.ttf,True,True,21.0
fonts/spranq_eco_sans_regular.ttf,True,True,18.0
fonts/stagnati.ttf,True,True,19.0
fonts/stat_ft.ttf,True,True,19.0
fonts/steelfish bd.otf,True,True,16.0
fonts/stiffbrushjk.otf,True,True,14.0
fonts/subpear.ttf,True,True,17.0
fonts/sui generis rg.otf,True,True,18.0
fonts/sujetb__.ttf,True,True,22.0
fonts/tecnico_bold.ttf,True,True,18.0
fonts/tecnico_bolditalic.ttf,True,True,18.0
fonts/tecnico_regular.ttf,True,True,18.0
fonts/tecnico_regularitalic.ttf,True,True,18.0
fonts/teen bd it.ttf,True,True,17.0
fonts/teen bd.ttf,True,True,17.0
fonts/teen it.ttf,True,True,18.0
fonts/teen lt it.ttf,True,True,17.0
fonts/Coving03.ttf,True,True,18.0
fonts/Coving04.ttf,True,True,18.0
fonts/Coving05.ttf,True,True,18.0
fonts/Coving06.ttf,True,True,18.0
fonts/Coving07.ttf,True,True,18.0
fonts/Coving08.ttf,True,True,18.0
fonts/Coving09.ttf,True,True,18.0
fonts/Coving10.ttf,True,True,18.0
fonts/Coving11.ttf,True,True,18.0
fonts/Coving12.ttf,True,True,18.0
fonts/Crack-Regular.ttf,True,True,19.0
fonts/CreatoDisplay-Black.otf,True,True,19.0
fonts/CreatoDisplay-BlackItalic.otf,True,True,19.0
fonts/CreatoDisplay-Bold.otf,True,True,19.0
fonts/CreatoDisplay-BoldItalic.otf,True,True,19.0
fonts/CreatoDisplay-ExtraBold.otf,True,True,19.0
fonts/CreatoDisplay-ExtraBoldItalic.otf,True,True,19.0
fonts/CreatoDisplay-Light.otf,True,True,19.0
fonts/CreatoDisplay-LightItalic.otf,True,True,19.0
fonts/CreatoDisplay-Medium.otf,True,True,19.0
fonts/CreatoDisplay-MediumItalic.otf,True,True,19.0
fonts/CreatoDisplay-Regular.otf,True,True,19.0
fonts/CreatoDisplay-RegularItalic.otf,True,True,19.0
fonts/CreatoDisplay-Thin.otf,True,True,19.0
fonts/CreatoDisplay-ThinItalic.otf,True,True,19.0
fonts/CreteRound-Italic.ttf,True,True,20.0
fonts/CreteRound-Regular.ttf,True,True,20.0
fonts/Crimson-Bold.otf,True,True,23.0
fonts/Crimson-Bold.ttf,True,True,23.0
fonts/Crimson-BoldItalic.otf,True,True,23.0
fonts/Crimson-BoldItalic.ttf,True,True,23.0
fonts/Crimson-Italic.otf,True,True,24.0
fonts/Crimson-Italic.ttf,True,True,24.0
fonts/Crimson-Roman.otf,True,True,24.0
fonts/Crimson-Roman.ttf,True,True,24.0
fonts/Crimson-Semibold.otf,True,True,23.0
fonts/Crimson-Semibold.ttf,True,True,23.0
fonts/Crimson-SemiboldItalic.otf,True,True,23.0
fonts/Crimson-SemiboldItalic.ttf,True,True,23.0
fonts/Crucial-Medium.otf,True,True,19.0
fonts/Crucial-MediumItalic.otf,True,True,19.0
fonts/Crumbled-Pixels.ttf,True,True,37.0
fonts/Crystal.otf,True,True,23.0
fonts/Crystal.ttf,True,True,23.0
fonts/Cuprum-Bold.ttf,True,True,20.0
fonts/Cuprum-BoldItalic.ttf,True,True,20.0
fonts/Cuprum-Italic.ttf,True,True,20.0
fonts/Cuprum-Regular.ttf,True,True,20.0
fonts/CursiveSans-Bold.ttf,True,True,18.0
fonts/CursiveSans-Book.ttf,True,True,18.0
fonts/CursiveSerif-Bold.ttf,True,True,18.0
fonts/Curvilingus.otf,True,True,25.0
fonts/Cutive-Regular.ttf,True,True,17.0
fonts/Cyen.ttf,True,True,21.0
fonts/DAGGERSQUARE OBLIQUE.otf,True,True,17.0
fonts/DAGGERSQUARE.otf,True,True,17.0
fonts/DAYROM__.ttf,True,True,22.0
fonts/DBXLNEW_.TTF,True,True,20.0
fonts/DBXLNI__.TTF,True,True,20.0
fonts/DBXLNN__.TTF,True,True,20.0
fonts/DBXLNW__.TTF,True,True,20.0
fonts/DESYREL_.ttf,True,True,27.0
fonts/DEVROYE_.otf,True,True,16.0
fonts/DEVROYE_.ttf,True,True,16.0
fonts/DEVROYUN.ttf,True,True,16.0
fonts/DIN1451-36breit.ttf,True,True,22.0
fonts/DIOGENES.ttf,True,True,19.0
fonts/DISTROBL.ttf,True,True,19.0
fonts/DISTROB_.ttf,True,True,19.0
fonts/DISTROH_.ttf,True,True,20.0
fonts/DISTROL_.ttf,True,True,22.0
fonts/DISTROM_.ttf,True,True,20.0
fonts/DISTROV_.ttf,True,True,18.0
fonts/DISTRO__.ttf,True,True,21.0
fonts/DPSDbeyond.otf,True,True,20.0
fonts/DRUMMBI_.ttf,True,True,22.0
fonts/DRUMMOB_.ttf,True,True,22.0
fonts/DRUMMON_.ttf,True,True,23.0
fonts/DRUMOIT_.ttf,True,True,23.0
fonts/DSEtienne.ttf,True,True,21.0
fonts/DSFetteThannhaeuser.ttf,True,True,20.0
fonts/DSHansen.ttf,True,True,17.0
fonts/DSHolzschrift.ttf,True,True,17.0
fonts/DSMarkerFelt.ttf,True,True,18.0
fonts/DSRoundup.ttf,True,True,17.0
fonts/DSSnowfall.ttf,True,True,22.0
fonts/DSWallau.ttf,True,True,19.0
fonts/DSWallauOsF.ttf,True,True,19.0
fonts/DURALITH.ttf,True,True,21.0
fonts/DYST.ttf,True,True,20.0
fonts/Damai Pelajar.otf,True,True,17.0
fonts/Damai Pelajar.ttf,True,True,17.0
fonts/Days.ttf,True,True,18.0
fonts/DaysOne-Regular.ttf,True,True,18.0
fonts/Decalotype-Black.otf,True,True,17.0
fonts/Decalotype-Black.ttf,True,True,17.0
fonts/Decalotype-BlackItalic.otf,True,True,17.0
fonts/Decalotype-BlackItalic.ttf,True,True,17.0
fonts/Decalotype-Bold.otf,True,True,17.0
fonts/Decalotype-Bold.ttf,True,True,17.0
fonts/Decalotype-BoldItalic.otf,True,True,17.0
fonts/Decalotype-BoldItalic.ttf,True,True,17.0
fonts/Decalotype-ExtraBold.otf,True,True,17.0
fonts/Decalotype-ExtraBold.ttf,True,True,17.0
fonts/Decalotype-ExtraBoldItalic.otf,True,True,17.0
fonts/Decalotype-ExtraBoldItalic.ttf,True,True,17.0
fonts/Decalotype-Italic.otf,True,True,17.0
fonts/Decalotype-Italic.ttf,True,True,17.0
fonts/Decalotype-Light.otf,True,True,17.0
fonts/Decalotype-Light.ttf,True,True,17.0
fonts/Decalotype-LightItalic.otf,True,True,17.0
fonts/Decalotype-LightItalic.ttf,True,True,17.0
fonts/Decalotype-Medium.otf,True,True,17.0
fonts/Decalotype-Medium.ttf,True,True,17.0
fonts/Decalotype-MediumItalic.otf,True,True,17.0
fonts/Decalotype-MediumItalic.ttf,True,True,17.0
fonts/Decalotype-Regular.otf,True,True,17.0
fonts/Decalotype-Regular.ttf,True,True,17.0
fonts/Decalotype-SemiBold.otf,True,True,17.0
fonts/Decalotype-SemiBold.ttf,True,True,17.0
fonts/Decalotype-SemiBoldItalic.otf,True,True,17.0
fonts/Decalotype-SemiBoldItalic.ttf,True,True,17.0
fonts/Decompositionphase1.ttf,True,True,19.0
fonts/Decorative.otf,True,True,22.0
fonts/Decorative.ttf,True,True,22.0
fonts/DegradingMorals.ttf,True,True,20.0
fonts/Dehuti-Bold-Italic.otf,True,True,22.0
fonts/Dehuti-Bold.otf,True,True,22.0
fonts/Dehuti-Book.otf,True,True,22.0
fonts/Dehuti-Italic.otf,True,True,22.0
fonts/DehutiAlt-Bold-Italic.otf,True,True,22.0
fonts/DehutiAlt-Bold.otf,True,True,22.0
fonts/DehutiAlt-Book.otf,True,True,22.0
fonts/DehutiAlt-Italic.otf,True,True,22.0
fonts/DejaVuSans-Bold.ttf,True,True,18.0
fonts/DejaVuSans-BoldOblique.ttf,True,True,18.0
fonts/DejaVuSans-ExtraLight.ttf,True,True,18.0
fonts/DejaVuSans-Oblique.ttf,True,True,18.0
fonts/DejaVuSans.ttf,True,True,18.0
fonts/DejaVuSansCondensed-Bold.ttf,True,True,18.0
fonts/DejaVuSansCondensed-BoldOblique.ttf,True,True,18.0
fonts/DejaVuSansCondensed-Oblique.ttf,True,True,18.0
fonts/DejaVuSansCondensed.ttf,True,True,18.0
fonts/DejaVuSansMono-Bold.ttf,True,True,18.0
fonts/DejaVuSansMono-BoldOblique.ttf,True,True,18.0
fonts/DejaVuSansMono-Oblique.ttf,True,True,18.0
fonts/DejaVuSansMono.ttf,True,True,18.0
fonts/DejaVuSerif-Bold.ttf,True,True,19.0
fonts/DejaVuSerif-BoldItalic.ttf,True,True,19.0
fonts/DejaVuSerif-Italic.ttf,True,True,19.0
fonts/DejaVuSerif.ttf,True,True,19.0
fonts/DejaVuSerifCondensed-Bold.ttf,True,True,19.0
fonts/DejaVuSerifCondensed-BoldItalic.ttf,True,True,19.0
fonts/DejaVuSerifCondensed-Italic.ttf,True,True,19.0
fonts/DejaVuSerifCondensed.ttf,True,True,19.0
fonts/DelicateSans.ttf,True,True,20.0
fonts/DelicateSansBold.ttf,True,True,19.0
fonts/Delius-Regular.ttf,True,True,19.0
fonts/DeliusSwashCaps-Regular.ttf,True,True,19.0
fonts/DellaRespira-Regular.ttf,True,True,21.0
fonts/DenkOne-Regular.ttf,True,True,17.0
fonts/Dense-Regular.otf,True,True,20.0
fonts/Determined.ttf,True,True,25.0
fonts/DevinneSwash.ttf,True,True,20.0
fonts/DidactGothic-Regular.otf,True,True,21.0
fonts/DidactGothic-Regular.ttf,True,True,21.0
fonts/Dihjauti-Bold.otf,True,True,22.0
fonts/Dihjauti-BoldItalic.otf,True,True,22.0
fonts/Dihjauti-Italic.otf,True,True,22.0
fonts/Dihjauti-Regular.otf,True,True,22.0
fonts/DihjautiS-Bold.otf,True,True,22.0
fonts/DihjautiS-BoldItalic.otf,True,True,22.0
fonts/DihjautiS-Italic.otf,True,True,22.0
fonts/DihjautiS-Regular.otf,True,True,22.0
fonts/Dimbo Italic.ttf,True,True,20.0
fonts/Dimbo Regular.ttf,True,True,20.0
fonts/DingDongDaddyoNF.otf,True,True,18.0
fonts/DingDongDaddyoNF.ttf,True,True,18.0
fonts/Dinomouse-Regular.otf,True,True,20.0
fonts/Diskontented.ttf,True,True,26.0
fonts/DoctorJekyllNF.otf,True,True,18.0
fonts/DoctorJekyllNF.ttf,True,True,18.0
fonts/Domine-Bold.ttf,True,True,18.0
fonts/Domine-Regular.ttf,True,True,18.0
fonts/Domino-Regular.ttf,True,True,18.0
fonts/DonegalOne-Regular.ttf,True,True,20.0
fonts/DoppioOne-Regular.ttf,True,True,19.0
fonts/Doriel.otf,True,True,20.0
fonts/Dosis-Bold.ttf,True,True,21.0
fonts/Dosis-Book.ttf,True,True,21.0
fonts/Dosis-ExtraBold.ttf,True,True,21.0
fonts/Dosis-ExtraLight.ttf,True,True,21.0
fonts/Dosis-Light.ttf,True,True,21.0
fonts/Dosis-Medium.ttf,True,True,21.0
fonts/Dosis-SemiBold.ttf,True,True,21.0
fonts/DoulosSILR.ttf,True,True,22.0
fonts/Dover-Heavy.ttf,True,True,19.0
fonts/DoverContour.ttf,True,True,19.0
fonts/DroidSans-Bold.ttf,True,True,18.0
fonts/DroidSans.ttf,True,True,18.0
fonts/DroidSansMono.ttf,True,True,18.0
fonts/DroidSerif-Bold.ttf,True,True,18.0
fonts/DroidSerif-BoldItalic.ttf,True,True,18.0
fonts/DroidSerif-Italic.ttf,True,True,18.0
fonts/DroidSerif.ttf,True,True,18.0
fonts/Drugs.otf,True,True,19.0
fonts/Dual-300.otf,True,True,20.0
fonts/Dual-300.ttf,True,True,20.0
fonts/DubielItalic.ttf,True,True,24.0
fonts/DubielPlain.ttf,True,True,22.0
fonts/DuruSans-Regular.ttf,True,True,17.0
fonts/Dustismo_Roman.ttf,True,True,21.0
fonts/Dustismo_Roman_Bold.ttf,True,True,20.0
fonts/Dustismo_Roman_Italic.ttf,True,True,20.0
fonts/Dustismo_Roman_Italic_Bold.ttf,True,True,20.0
fonts/Dynamo.ttf,True,True,18.0
fonts/EBGaramond08-Italic.otf,True,True,23.0
fonts/EBGaramond08-Italic.ttf,True,True,23.0
fonts/EBGaramond08-Regular.otf,True,True,23.0
fonts/EBGaramond08-Regular.ttf,True,True,23.0
fonts/EBGaramond12-Italic.otf,True,True,24.0
fonts/EBGaramond12-Italic.ttf,True,True,24.0
fonts/EBGaramond12-Regular.otf,True,True,24.0
fonts/EBGaramond12-Regular.ttf,True,True,24.0
fonts/EQUIVALENT.ttf,True,True,22.0
fonts/ERTHQAKE.TTF,True,True,19.0
fonts/ESKARGOT.ttf,True,True,15.0
fonts/EagleLake-Regular.ttf,True,True,19.0
fonts/EastMarketNF.otf,True,True,20.0
fonts/EastMarketNF.ttf,True,True,20.0
fonts/Economica-Bold.ttf,True,True,18.0
fonts/Economica-BoldItalic.ttf,True,True,18.0
fonts/Economica-Italic.ttf,True,True,18.0
fonts/Economica-Regular.ttf,True,True,18.0
fonts/Eczar-Bold.ttf,True,True,20.0
fonts/Eczar-ExtraBold.ttf,True,True,20.0
fonts/Eczar-Medium.ttf,True,True,21.0
fonts/Eczar-Regular.ttf,True,True,21.0
fonts/Eczar-SemiBold.ttf,True,True,20.0
fonts/Eirik Raude.ttf,True,True,22.0
fonts/EkMukta-Bold.ttf,True,True,21.0
fonts/EkMukta-ExtraBold.ttf,True,True,21.0
fonts/EkMukta-ExtraLight.ttf,True,True,21.0
fonts/EkMukta-Light.ttf,True,True,21.0
fonts/EkMukta-Medium.ttf,True,True,21.0
fonts/EkMukta-Regular.ttf,True,True,21.0
fonts/EkMukta-SemiBold.ttf,True,True,21.0
fonts/ElMessiri-Bold.ttf,True,True,21.0
fonts/ElMessiri-Medium.ttf,True,True,21.0
fonts/ElMessiri-Regular.ttf,True,True,21.0
fonts/ElMessiri-SemiBold.ttf,True,True,21.0
fonts/Electrolize-Regular.ttf,True,True,20.0
fonts/ElectrumADFExp-Bold.otf,True,True,20.0
fonts/ElectrumADFExp-BoldOblique.otf,True,True,20.0
fonts/ElectrumADFExp-Light.otf,True,True,20.0
fonts/ElectrumADFExp-LightOblique.otf,True,True,20.0
fonts/ElectrumADFExp-Oblique.otf,True,True,20.0
fonts/ElectrumADFExp-Regular.otf,True,True,20.0
fonts/ElectrumADFExp-SemiBold.otf,True,True,20.0
fonts/ElectrumADFExp-SemiBoldOblique.otf,True,True,20.0
fonts/Elliptica.otf,True,True,21.0
fonts/EllipticaBold.otf,True,True,21.0
fonts/EllipticaBoldItalic.otf,True,True,21.0
fonts/EllipticaItalic.otf,True,True,21.0
fonts/EllipticaLight.otf,True,True,21.0
fonts/EllipticaLightItalic.otf,True,True,21.0
fonts/Elsie-Regular.ttf,True,True,20.0
fonts/ElsieSwashCaps-Regular.ttf,True,True,20.0
fonts/EmilysCandy-Regular.ttf,True,True,20.0
fonts/EncodeSansCompressed-100-Thin.ttf,True,True,18.0
fonts/EncodeSansCompressed-200-ExtraLight.ttf,True,True,18.0
fonts/EncodeSansCompressed-300-Light.ttf,True,True,18.0
fonts/EncodeSansCompressed-400-Regular.ttf,True,True,18.0
fonts/EncodeSansCompressed-500-Medium.ttf,True,True,18.0
fonts/EncodeSansCompressed-600-SemiBold.ttf,True,True,18.0
fonts/EncodeSansCompressed-700-Bold.ttf,True,True,18.0
fonts/EncodeSansCompressed-800-ExtraBold.ttf,True,True,18.0
fonts/EncodeSansCompressed-900-Black.ttf,True,True,18.0
fonts/EncodeSansCondensed-100-Thin.ttf,True,True,18.0
fonts/EncodeSansCondensed-200-ExtraLight.ttf,True,True,18.0
fonts/EncodeSansCondensed-300-Light.ttf,True,True,18.0
fonts/EncodeSansCondensed-400-Regular.ttf,True,True,18.0
fonts/EncodeSansCondensed-500-Medium.ttf,True,True,18.0
fonts/EncodeSansCondensed-600-SemiBold.ttf,True,True,18.0
fonts/EncodeSansCondensed-700-Bold.ttf,True,True,18.0
fonts/EncodeSansCondensed-800-ExtraBold.ttf,True,True,18.0
fonts/EncodeSansCondensed-900-Black.ttf,True,True,18.0
fonts/EncodeSansNarrow-100-Thin.ttf,True,True,18.0
fonts/EncodeSansNarrow-200-ExtraLight.ttf,True,True,18.0
fonts/EncodeSansNarrow-300-Light.ttf,True,True,18.0
fonts/EncodeSansNarrow-400-Regular.ttf,True,True,18.0
fonts/EncodeSansNarrow-500-Medium.ttf,True,True,18.0
fonts/EncodeSansNarrow-600-SemiBold.ttf,True,True,18.0
fonts/EncodeSansNarrow-700-Bold.ttf,True,True,18.0
fonts/EncodeSansNarrow-800-ExtraBold.ttf,True,True,18.0
fonts/EncodeSansNarrow-900-Black.ttf,True,True,18.0
fonts/EncodeSansNormal-100-Thin.ttf,True,True,18.0
fonts/EncodeSansNormal-200-ExtraLight.ttf,True,True,18.0
fonts/EncodeSansNormal-300-Light.ttf,True,True,18.0
fonts/EncodeSansNormal-400-Regular.ttf,True,True,18.0
fonts/EncodeSansNormal-500-Medium.ttf,True,True,18.0
fonts/EncodeSansNormal-600-SemiBold.ttf,True,True,18.0
fonts/EncodeSansNormal-700-Bold.ttf,True,True,18.0
fonts/EncodeSansNormal-800-ExtraBold.ttf,True,True,18.0
