path,hasLower,hasNums,hasBrackets,base_size
fonts/airmole antique.ttf,True,True,False,23
fonts/airmole shaded.ttf,True,True,False,23
fonts/airmole stripe.ttf,True,True,False,23
fonts/airmole.ttf,True,True,False,24
fonts/airstrip.ttf,False,True,True,24
fonts/alamendro.ttf,True,True,True,20
fonts/allerta_medium.otf,True,True,True,25
fonts/allerta_medium.ttf,True,True,True,25
fonts/allerta_stencil.otf,True,True,True,25
fonts/allerta_stencil.ttf,True,True,True,27
fonts/almonte snow.ttf,False,True,False,27
fonts/almonte woodgrain.ttf,True,True,False,25
fonts/almonte.ttf,True,True,False,23
fonts/alph.ttf,True,True,False,30
fonts/alphbeta.ttf,True,True,True,33
fonts/alsscrp.ttf,True,True,True,23
fonts/alterna.ttf,True,True,False,30
fonts/amalgamate.ttf,True,True,True,26
fonts/amalgamateOutline.ttf,True,True,True,28
fonts/amita-bold.ttf,True,True,True,19
fonts/amita-regular.ttf,True,True,True,20
fonts/amplitude.ttf,True,True,True,27
fonts/amydor.ttf,False,False,False,25
fonts/android_7.ttf,False,True,True,41
fonts/angerpoise lampshade.ttf,True,True,True,23
fonts/angltrr.ttf,True,True,True,25
fonts/angstrom.ttf,False,False,False,30
fonts/ankecallig-fg.ttf,True,True,True,19
fonts/anklepants.ttf,False,True,True,33
fonts/antar.ttf,False,True,True,29
fonts/antelope.ttf,True,True,False,25
fonts/antiblue.ttf,True,True,True,28
fonts/aramisi.ttf,True,True,True,21
fonts/armalite.ttf,True,True,False,33
fonts/arnprior.ttf,False,True,True,28
fonts/arrow_7.ttf,True,True,True,35
fonts/arthriti.ttf,True,True,False,29
fonts/ascardi-sans.ttf,False,True,True,32
fonts/ascardi_sans.otf,False,True,True,30
fonts/aspartam.ttf,True,True,True,28
fonts/astron boy italic.ttf,True,True,True,31
fonts/astron boy video.ttf,True,True,True,31
fonts/astron boy wonder.ttf,True,True,True,29
fonts/astron boy.ttf,True,True,True,31
fonts/ataxia.ttf,True,True,False,28
fonts/ataxiao.ttf,True,True,False,28
fonts/athabasca-bd-it.ttf,True,True,True,27
fonts/athabasca-bd.ttf,True,True,True,27
fonts/athabasca-bk-it.ttf,True,True,True,27
fonts/athabasca-bk.ttf,True,True,True,25
fonts/athabasca-cd-bd-it.ttf,True,True,True,24
fonts/athabasca-cd-bd.ttf,True,True,True,25
fonts/athabasca-cd-bk-it.ttf,True,True,True,25
fonts/athabasca-cd-bk.ttf,True,True,True,25
fonts/athabasca-cd-eb-it.ttf,True,True,True,27
fonts/athabasca-cd-eb.ttf,True,True,True,27
fonts/athabasca-cd-el-it.ttf,True,True,True,28
fonts/athabasca-cd-el.ttf,True,True,True,28
fonts/athabasca-cd-it.ttf,True,True,True,27
fonts/athabasca-cd-lt-it.ttf,True,True,True,27
fonts/athabasca-cd-lt.ttf,True,True,True,27
fonts/athabasca-cd-rg.ttf,True,True,True,27
fonts/athabasca-eb-it.ttf,True,True,True,28
fonts/athabasca-eb.ttf,True,True,True,25
fonts/athabasca-el-it.ttf,True,True,True,25
fonts/athabasca-el.ttf,True,True,True,28
fonts/athabasca-ex-bd-it.ttf,True,True,True,25
fonts/athabasca-ex-bd.ttf,True,True,True,25
fonts/athabasca-ex-bk-it.ttf,True,True,True,23
fonts/athabasca-ex-bk.ttf,True,True,True,25
fonts/athabasca-ex-eb-it.ttf,True,True,True,25
fonts/athabasca-ex-eb.ttf,True,True,True,25
fonts/athabasca-ex-el-it.ttf,True,True,True,25
fonts/athabasca-ex-el.ttf,True,True,True,25
fonts/athabasca-ex-it.ttf,True,True,True,28
fonts/athabasca-ex-lt-it.ttf,True,True,True,25
fonts/athabasca-ex-lt.ttf,True,True,True,28
fonts/athabasca-ex-rg.ttf,True,True,True,25
fonts/athabasca-it.ttf,True,True,True,28
fonts/athabasca-lt-it.ttf,True,True,True,27
fonts/athabasca-lt.ttf,True,True,True,27
fonts/athabasca-rg.ttf,True,True,True,23
fonts/aurora.ttf,True,True,False,25
fonts/automati.ttf,True,True,True,28
fonts/autoradiographic rg it.ttf,True,True,True,23
fonts/autoradiographic rg.ttf,True,True,True,25
fonts/avocado_.otf,True,True,True,23
fonts/axaxax bd.otf,True,True,True,29
fonts/b-de-bonita-shadow.ttf,True,True,True,34
fonts/b2sq.ttf,True,True,True,31
fonts/b2sqol1.ttf,True,True,True,29
fonts/b2sqol2.ttf,True,True,True,30
fonts/backlash.ttf,True,True,True,25
fonts/backoutwebwebfont.ttf,True,True,True,26
fonts/baltar.ttf,True,True,True,29
fonts/bandless.ttf,True,True,True,28
fonts/bandmess.ttf,True,True,True,27
fonts/bandwdth.ttf,True,True,True,25
fonts/barbaro punta.ttf,False,True,False,32
fonts/barbaro.ttf,True,True,False,32
fonts/basis33.ttf,True,True,True,33
fonts/batik_gangster(1).otf,True,True,False,19
fonts/baveuse 3d.ttf,True,True,True,31
fonts/baveuse.ttf,True,True,True,26
fonts/bboron.ttf,True,True,True,25
fonts/beat my guest.ttf,True,True,False,23
fonts/bediz___.ttf,True,True,True,26
fonts/bellybeans.ttf,True,True,True,25
fonts/beltway-prophecy-irregular.ttf,False,True,False,26
fonts/bench grinder titling.otf,False,True,True,29
fonts/bendable.ttf,True,True,True,29
fonts/beneg___.ttf,True,True,True,30
fonts/beon-webfont.ttf,False,True,True,34
fonts/berantas korupsi.ttf,False,True,False,32
fonts/berate_the_elementary.ttf,False,True,False,21
fonts/berylium bd it.ttf,True,True,True,25
fonts/berylium bd.ttf,True,True,True,26
fonts/berylium rg it.ttf,True,True,True,26
fonts/berylium rg.ttf,True,True,True,26
fonts/betsy flanagan 2.ttf,True,True,False,34
fonts/betsy flanagan.ttf,True,True,True,34
fonts/bewilder.ttf,True,True,True,30
fonts/bewilderThick.ttf,True,True,True,30
fonts/bimasakti.otf,True,True,False,23
fonts/bimasakti.ttf,True,True,False,22
fonts/binaryt.ttf,True,True,True,38
fonts/binaryx.ttf,True,True,True,38
fonts/binchrt.ttf,True,True,True,46
fonts/binxchr.ttf,True,True,True,46
fonts/bitbttf.ttf,True,True,True,36
fonts/bitcrusher condensed bd.ttf,True,True,True,24
fonts/bitwise.ttf,True,True,True,29
fonts/bknuckss.ttf,True,True,True,29
fonts/bknuckst.ttf,True,True,True,29
fonts/blackoni.ttf,True,True,True,32
fonts/blazium.ttf,True,True,True,40
fonts/bleakseg.ttf,True,True,True,24
fonts/bloccus.ttf,True,True,True,28
fonts/blocuswebfont.ttf,True,True,True,27
fonts/bloktilt.ttf,True,True,False,30
fonts/blonibld.ttf,True,True,True,33
fonts/blonirex.ttf,True,True,True,32
fonts/bloodandblade.ttf,True,True,True,24
fonts/bloodandblade_outilne.ttf,True,True,True,24
fonts/blow.ttf,True,True,True,26
fonts/blowbrush.otf,False,True,False,25
fonts/blowbrush.ttf,False,True,False,25
fonts/blrrpixs016.ttf,True,True,True,28
fonts/blue highway bd.ttf,True,True,True,25
fonts/blue highway cd.ttf,True,True,True,25
fonts/blue highway d.ttf,False,True,True,28
fonts/blue highway linocut.ttf,True,True,True,26
fonts/blue highway rg.ttf,True,True,True,25
fonts/blzee.ttf,True,True,True,18
fonts/bobcaygeon.ttf,True,True,True,29
fonts/bobcaygeonPlain.ttf,True,True,True,29
fonts/bocuma.ttf,True,True,True,32
fonts/bocumaad.ttf,True,True,True,33
fonts/bocumaba.ttf,True,True,True,33
fonts/bocumade.ttf,True,True,True,30
fonts/bocumang.ttf,True,True,True,33
fonts/boeticher-romanwebfont.ttf,False,False,False,42
fonts/bold.ttf,True,True,True,24
fonts/bolobolu-Regular.otf,True,False,False,31
fonts/bolobolu-Regular.ttf,True,False,False,31
fonts/boston.ttf,False,True,False,27
fonts/braeside lumberboy.ttf,False,True,True,29
fonts/braeside outline.ttf,False,True,True,29
fonts/brassknuckle.ttf,True,True,True,30
fonts/breakaway.ttf,True,True,False,31
fonts/breamcatcher rg.otf,False,True,True,27
fonts/brigadom.ttf,True,True,True,26
fonts/brigadow.ttf,True,True,True,26
fonts/bttsoief.ttf,False,True,True,33
fonts/bubbles.ttf,False,False,False,49
fonts/budmo jiggler.ttf,False,True,True,32
fonts/budmo jigglish.ttf,False,True,True,28
fonts/build.ttf,True,True,True,26
fonts/built titling bd it.ttf,False,True,True,21
fonts/built titling bd.ttf,False,True,True,29
fonts/built titling el it.ttf,False,True,True,29
fonts/built titling el.ttf,False,True,True,23
fonts/built titling lt it.ttf,False,True,True,30
fonts/built titling lt.ttf,False,True,True,27
fonts/built titling rg it.ttf,False,True,True,23
fonts/built titling rg.ttf,False,True,True,32
fonts/built titling sb it.ttf,False,True,True,28
fonts/built titling sb.ttf,False,True,True,26
fonts/buka_puasa_bersama.otf,True,True,False,21
fonts/bullpen 3d.ttf,True,True,True,25
fonts/bullpen hv it.ttf,True,True,True,25
fonts/bullpen hv.ttf,True,True,True,26
fonts/bullskrit nfi.otf,False,True,False,26
fonts/bumped.ttf,True,True,True,26
fonts/burnstown dam.ttf,True,True,True,31
fonts/butterbelly.ttf,True,True,True,35
fonts/c7nazara.ttf,True,True,True,26
fonts/cadmi___.ttf,True,True,True,28
fonts/caduc___.ttf,True,True,True,22
fonts/caledo_bold-webfont.ttf,False,True,True,25
fonts/caledo_light-webfont.ttf,False,True,True,26
fonts/candystr.ttf,True,True,False,24
fonts/carbon bl.ttf,False,True,True,32
fonts/carbon phyber.ttf,False,True,True,29
fonts/carbon.ttf,True,True,False,26
fonts/cardigan titling bd it.otf,False,True,True,29
fonts/cardigan titling bd.otf,False,True,True,31
fonts/cardigan titling it.otf,False,True,True,30
fonts/cardigan titling rg.otf,False,True,True,33
fonts/cardigan titling sb it.otf,False,True,True,29
fonts/cardigan titling sb.otf,False,True,True,30
fonts/carolus.ttf,True,True,True,26
fonts/casa sans fettig.ttf,True,True,True,24
fonts/casa sans.ttf,True,True,True,23
fonts/catty.ttf,True,True,False,25
fonts/cbeNormal.ttf,False,True,True,18
fonts/cbeNormal_b.ttf,True,True,True,18
fonts/cbeNormal_b_i.ttf,True,True,True,17
fonts/cbeNormal_i.ttf,False,True,True,17
fonts/ccaps.ttf,True,True,True,34
fonts/ccapshad.ttf,True,True,True,31
fonts/celexa__.ttf,False,True,True,21
fonts/cenobyte.ttf,False,True,False,22
fonts/champignonaltswash.ttf,True,True,False,21
fonts/chancur.ttf,True,True,False,22
fonts/chant___.ttf,False,True,True,27
fonts/charles in charge.ttf,True,True,True,24
fonts/chary___.ttf,True,True,True,36
fonts/chawp.otf,False,True,True,29
fonts/chawp.ttf,False,True,True,28
fonts/cheatin.ttf,True,False,False,43
fonts/cheese_fontdue.ttf,True,True,False,27
fonts/chemrea.ttf,True,True,True,28
fonts/chemreb.ttf,True,True,True,28
fonts/chickweed titling.ttf,True,True,True,22
fonts/chinese rocks rg.otf,True,True,True,29
fonts/chintzy.ttf,True,True,True,31
fonts/chintzys.ttf,True,True,True,28
fonts/chumbly.ttf,True,True,True,30
fonts/cilica-multispore.ttf,True,True,True,29
fonts/cilica-regular.ttf,True,True,True,29
fonts/cilica-spore.ttf,True,True,True,30
fonts/cilica-virus.ttf,True,True,True,26
fonts/circulat.ttf,True,True,False,25
fonts/civitype.ttf,True,True,True,27
fonts/clasict1.ttf,True,True,True,31
fonts/clasict2.ttf,True,True,True,31
fonts/claw1.ttf,False,True,True,27
fonts/claw2.ttf,False,True,True,38
fonts/clawless.ttf,True,True,False,25
fonts/cleavttr.ttf,True,True,True,26
fonts/clementine sketch.ttf,True,True,True,14
fonts/cmunbi.ttf,True,True,True,26
fonts/cmunbl.ttf,True,True,True,27
fonts/cmunbmo.ttf,True,True,True,28
fonts/cmunbmr.ttf,True,True,True,28
fonts/cmunbso.ttf,True,True,True,27
fonts/cmunbsr.ttf,True,True,True,28
fonts/cmunbtl.ttf,True,True,True,32
fonts/cmunbto.ttf,True,True,True,28
fonts/cmunbx.ttf,True,True,True,27
fonts/cmunci.ttf,True,True,True,25
fonts/cmunit.ttf,True,True,True,28
fonts/cmunobi.ttf,True,True,True,26
fonts/cmunobx.ttf,True,True,True,27
fonts/cmunorm.ttf,True,True,True,27
fonts/cmunoti.ttf,True,True,True,27
fonts/cmunrm.ttf,True,True,True,25
fonts/cmunsi.ttf,True,True,True,28
fonts/cmunsl.ttf,True,True,True,26
fonts/cmunso.ttf,True,True,True,25
fonts/cmunss.ttf,True,True,True,26
fonts/cmunssdc.ttf,True,True,True,27
fonts/cmunsx.ttf,True,True,True,26
fonts/cmuntb.ttf,True,True,True,30
fonts/cmunti.ttf,True,True,True,26
fonts/cmuntt.ttf,True,True,True,27
fonts/cmuntx.ttf,True,True,True,29
fonts/cmunui.ttf,True,True,True,27
fonts/cmunvi.ttf,True,True,True,29
fonts/cmunvt.ttf,True,True,True,27
fonts/codelife.ttf,True,True,True,36
fonts/codon.ttf,False,True,True,30
fonts/coldnightforalligators.ttf,True,True,False,22
fonts/collecro.ttf,False,True,False,23
fonts/collecrs.ttf,False,True,False,22
fonts/collecto.ttf,False,True,False,21
fonts/collects.ttf,False,True,False,20
fonts/college.ttf,True,True,False,33
fonts/collegeb.ttf,True,True,False,34
fonts/collegec.ttf,True,True,False,35
fonts/colleges.ttf,True,True,False,32
fonts/colophon.ttf,True,True,True,26
fonts/color basic.ttf,True,True,True,21
fonts/combusii.ttf,True,True,True,27
fonts/combuspl.ttf,True,True,True,28
fonts/combusti.ttf,True,True,True,28
fonts/combustt.ttf,True,True,True,27
fonts/combustw.ttf,True,True,True,28
fonts/comic_andy.ttf,False,True,False,32
fonts/compc1o.ttf,True,True,True,29
fonts/compc1s.ttf,True,True,True,30
fonts/compc2o.ttf,True,True,True,29
fonts/compc2s.ttf,True,True,True,31
fonts/compc3o.ttf,True,True,True,30
fonts/compc3s.ttf,True,True,True,34
fonts/conduit.ttf,True,True,False,27
fonts/conduit2.ttf,True,True,True,27
fonts/constant.ttf,False,True,True,25
fonts/conthrax-sb.ttf,True,True,True,24
fonts/contour generator.otf,False,True,True,35
fonts/coolvetica compressed hv.otf,True,True,True,27
fonts/coolvetica condensed rg.otf,True,True,True,27
fonts/coolvetica crammed rg.otf,True,True,True,27
fonts/coolvetica rg it.otf,True,True,True,27
fonts/coolvetica rg.otf,True,True,True,27
fonts/corp.ttf,True,False,False,43
fonts/cosinek.ttf,False,False,False,21
fonts/crackdr2.ttf,True,True,True,29
fonts/crackman back.ttf,False,True,True,29
fonts/crackman front.ttf,False,True,True,45
fonts/crackman.ttf,False,True,True,30
fonts/cranberry gin.ttf,True,True,True,30
fonts/credit river.ttf,True,True,True,24
fonts/credit valley bold italic.ttf,True,True,True,26
fonts/credit valley bold.ttf,True,True,True,26
fonts/credit valley italic.ttf,True,True,True,26
fonts/credit valley.ttf,True,True,True,24
fonts/cretino.ttf,True,True,False,26
fonts/crkdownr.ttf,True,True,True,27
fonts/crkdwno1.ttf,True,True,True,29
fonts/crkdwno2.ttf,True,True,True,29
fonts/crypteo-Regular.otf,True,True,True,27
fonts/crypteo-regular.ttf,True,True,True,29
fonts/crystal radio kit.ttf,True,True,True,28
fonts/csar2.ttf,True,True,True,24
fonts/csar2I.ttf,True,True,True,25
fonts/csar2Parade.ttf,False,False,False,26
fonts/csar2dV.ttf,True,False,False,26
fonts/cuomotype.ttf,True,True,True,26
fonts/curs.ttf,False,False,False,33
fonts/cut_the_paper.ttf,False,False,True,36
fonts/cuyabra bold oblique.otf,True,True,True,27
fonts/cuyabra bold.otf,True,True,True,27
fonts/cuyabra oblique.otf,True,True,True,28
fonts/cuyabra.otf,True,True,True,28
fonts/cwisdom.ttf,True,True,True,29
fonts/czar.ttf,False,True,True,21
fonts/d-puntillas-A-Lace.ttf,True,True,True,24
fonts/d-puntillas-B-to-tiptoe.ttf,True,True,True,26
fonts/d-puntillas-C-Lace.ttf,True,True,True,21
fonts/d-puntillas-D-to-tiptoe.ttf,True,True,True,27
fonts/d-puntillas-E-Tiptoes-squid.ttf,True,True,True,22
fonts/d-puntillas-F-Tiptoes-squid.ttf,True,True,True,25
fonts/d2k.ttf,True,True,True,31
fonts/dacquoise.ttf,False,True,True,25
fonts/dadha___.ttf,True,True,True,22
fonts/daisy.ttf,True,True,False,30
fonts/dangerfont.otf,True,True,False,25
fonts/darkside.ttf,True,True,False,23
fonts/darktech_ldr.ttf,False,True,True,33
fonts/dashdot.ttf,True,True,True,25
fonts/dastardly.ttf,True,True,True,29
fonts/davis.ttf,True,True,False,28
fonts/dazzle ships.ttf,False,True,True,31
fonts/dblayer1.ttf,True,True,True,31
fonts/dblayer2.ttf,True,True,True,35
fonts/dblayer3.ttf,True,True,True,44
fonts/dblayer4.ttf,False,True,True,49
fonts/dblbogey.ttf,True,True,True,32
fonts/dealerplate california.ttf,False,True,True,28
fonts/deat.ttf,True,True,False,29
fonts/deborah.ttf,True,True,True,27
fonts/decrepit.ttf,True,True,True,27
fonts/deftone stylus.ttf,True,True,True,26
fonts/degrassi back.ttf,True,True,False,23
fonts/degrassi front.ttf,True,True,False,26
fonts/degrassi.ttf,True,True,False,24
fonts/delta hey max nine.ttf,True,True,False,25
fonts/delta.ttf,True,True,False,22
fonts/dendritic voltage.ttf,False,True,True,28
fonts/densmore.otf,True,True,True,24
fonts/dented.ttf,True,True,True,28
fonts/dephun2.ttf,True,True,False,20
fonts/detonate.ttf,True,True,True,31
fonts/dichtmy.ttf,False,True,True,30
fonts/die nasty.otf,False,True,True,28
fonts/dignity of labour.ttf,False,True,True,29
fonts/din1451alt G.ttf,True,True,True,27
fonts/din1451alt.ttf,True,True,True,27
fonts/dirty bakers dozen.ttf,False,True,True,33
fonts/dis.ttf,True,True,False,25
fonts/disco___.ttf,True,True,True,30
fonts/discol__.ttf,True,True,True,31
fonts/discorda.ttf,True,True,True,27
fonts/disorderedbold_normal.ttf,True,True,False,27
fonts/distortion_of_the_brain_and_mind.ttf,False,True,True,33
fonts/divlit.ttf,False,True,False,52
fonts/dnahand.ttf,False,False,True,25
fonts/doctoraz.ttf,False,True,False,30
fonts/don butique.ttf,False,True,False,17
fonts/donner.ttf,False,True,False,27
fonts/dontwr_r.ttf,True,True,True,29
fonts/dotim3__.ttf,True,True,True,28
fonts/dotim5__.ttf,True,True,True,28
fonts/dotim7__.ttf,True,True,True,27
fonts/dotty.ttf,True,True,True,40
fonts/doves.ttf,True,True,True,27
fonts/dpcomic.ttf,True,True,True,30
fonts/draggle.ttf,True,True,False,26
fonts/draggleo.ttf,True,True,False,27
fonts/dream orphanage rg.otf,True,True,True,24
fonts/dream orphans bd it.otf,True,True,True,24
fonts/dream orphans bd.otf,True,True,True,24
fonts/dream orphans it.otf,True,True,True,25
fonts/dream orphans.otf,True,True,True,23
fonts/droid.ttf,False,True,True,25
fonts/drum_and_bass_ldr.ttf,False,True,False,33
fonts/duality.ttf,True,True,True,24
fonts/dulet___.ttf,True,True,True,30
fonts/dum1.ttf,True,True,True,29
fonts/dum13d.ttf,True,True,True,26
fonts/dum1ReIt.ttf,True,True,True,29
fonts/dum1cud.ttf,True,True,True,28
fonts/dum1cup.ttf,True,True,True,30
fonts/dum1ital.ttf,True,True,True,30
fonts/dum1out.ttf,True,True,True,28
fonts/dum1shad.ttf,True,True,True,25
fonts/dum1thin.ttf,True,True,True,27
fonts/dum1wide.ttf,True,True,True,27
fonts/dum2.ttf,True,True,True,26
fonts/dum23d.ttf,True,True,True,26
fonts/dum2Ital.ttf,True,True,True,28
fonts/dum2cud.ttf,True,True,True,28
fonts/dum2cup.ttf,True,True,True,28
fonts/dum2out.ttf,True,True,True,27
fonts/dum2reIt.ttf,True,True,True,29
fonts/dum2shad.ttf,True,True,True,24
fonts/dum2thin.ttf,True,True,True,28
fonts/dum2wide.ttf,True,True,True,29
fonts/dum3.ttf,True,True,True,28
fonts/dum33d.ttf,True,True,True,26
fonts/dum3Ital.ttf,True,True,True,27
fonts/dum3cud.ttf,True,True,True,28
fonts/dum3cup.ttf,True,True,True,28
fonts/dum3out.ttf,True,True,True,28
fonts/dum3reIt.ttf,True,True,True,29
fonts/dum3shad.ttf,True,True,True,26
fonts/dum3thin.ttf,True,True,True,28
fonts/dum3wide.ttf,True,True,True,28
fonts/dustismo.ttf,True,True,True,29
fonts/dustismo_bold.ttf,True,True,True,29
fonts/dustismo_bold_italic.ttf,True,True,True,28
fonts/dustismo_italic.ttf,True,True,True,28
fonts/dynamic.ttf,True,True,True,31
fonts/dyphusio.ttf,True,True,True,31
fonts/dysentery.ttf,True,True,True,22
fonts/dyspro.ttf,False,False,True,25
fonts/dystorqu.ttf,True,True,True,37
fonts/eager___.ttf,True,True,True,25
fonts/earwig factory rg.ttf,True,True,True,25
fonts/echelon it.ttf,True,True,True,25
fonts/echelon rg.ttf,True,True,True,24
fonts/ecliptic.ttf,True,True,True,20
fonts/eddie.ttf,False,False,False,17
fonts/eden mills bd it.ttf,True,True,True,28
fonts/eden mills bd.ttf,True,True,True,27
fonts/eden mills rg it.ttf,True,True,True,27
fonts/eden mills rg.ttf,True,True,True,27
fonts/editundo.ttf,False,True,True,40
fonts/edmunds distressed.ttf,True,True,True,25
fonts/edmunds.ttf,True,True,True,25
fonts/edo.ttf,False,True,False,25
fonts/edosz.ttf,False,True,False,29
fonts/edundot.ttf,False,True,True,35
fonts/edunline.ttf,False,True,True,35
fonts/eenvoudige_batik_.ttf,True,True,True,26
fonts/efentine.ttf,True,True,True,31
fonts/effloresce antique.ttf,True,True,True,26
fonts/effloresce bd it.ttf,True,True,True,27
fonts/effloresce bd.ttf,True,True,True,25
fonts/effloresce it.ttf,True,True,True,27
fonts/effloresce.ttf,True,True,True,26
fonts/effortless.ttf,False,True,True,25
fonts/eight___.ttf,True,True,True,25
fonts/eightc__.ttf,True,True,True,29
fonts/eightco_.ttf,True,True,True,27
fonts/eighto__.ttf,True,True,True,25
fonts/elecpikl.ttf,False,True,False,28
fonts/elecpklb.ttf,False,True,False,28
fonts/elect___.ttf,True,True,True,29
fonts/electo__.ttf,True,True,True,29
fonts/electroharmonix.ttf,False,True,True,30
fonts/electronik.ttf,False,True,True,25
fonts/elley.otf,True,True,True,21
fonts/elsewhe2.ttf,True,True,True,29
fonts/elsewher.ttf,True,True,True,28
fonts/embosst1.ttf,True,True,False,27
fonts/embosst2.ttf,True,True,False,31
fonts/embosst3.ttf,False,True,False,25
fonts/emilio 20.ttf,False,True,False,27
fonts/encappln.ttf,True,True,True,27
fonts/encapsul.ttf,True,True,False,27
fonts/endutt.otf,True,False,False,22
fonts/engebrechtre bd it.ttf,True,True,True,27
fonts/engebrechtre bd.ttf,True,True,True,26
fonts/engebrechtre ex bd it.ttf,True,True,True,26
fonts/engebrechtre ex bd.ttf,True,True,True,28
fonts/engebrechtre ex it.ttf,True,True,True,27
fonts/engebrechtre ex.ttf,True,True,True,27
fonts/engebrechtre rg it.ttf,True,True,True,27
fonts/engebrechtre rg.ttf,True,True,True,28
fonts/engry.otf,False,True,True,29
fonts/ennobled pet.ttf,True,True,True,22
fonts/entangle.ttf,True,True,True,28
fonts/enthuse.ttf,True,True,True,28
fonts/enthuses.ttf,True,True,True,28
fonts/entlayra.ttf,True,True,True,28
fonts/entlayrb.ttf,True,True,True,54
fonts/entplain.ttf,True,True,True,28
fonts/entsani.ttf,True,True,True,27
fonts/entsans.ttf,True,True,True,28
fonts/epilog.ttf,True,True,True,27
fonts/ethnocentric rg it.otf,False,True,True,32
fonts/ethnocentric rg.otf,False,True,True,35
fonts/euphor3d.ttf,True,True,True,24
fonts/euphoric.ttf,True,True,True,26
fonts/euphorigenic.ttf,True,True,True,24
fonts/eurcntrc.ttf,False,True,False,34
fonts/evasdigiscript.ttf,True,True,True,22
fonts/evensong hollow.ttf,False,True,True,22
fonts/ex-hira1.ttf,True,True,True,26
fonts/ex-hira2.ttf,False,True,True,26
fonts/ex-kata1.ttf,True,True,True,25
fonts/ex-kata2.ttf,False,True,True,25
fonts/exagger8.ttf,True,True,False,27
fonts/expressway rg.ttf,True,True,True,26
fonts/extracti.ttf,True,True,True,28
fonts/f'donkulous.ttf,True,True,False,21
fonts/fabfeltscript-bold.ttf,True,True,True,24
fonts/fabiolo-light.ttf,True,True,True,30
fonts/fabiolo-regular.ttf,True,True,True,29
fonts/fabiolo-semibold.ttf,True,True,True,27
fonts/fabiolo-smallcap-semibold.ttf,True,True,True,29
fonts/fabiolosmallcap-light.ttf,True,True,True,31
fonts/fabiolosmallcap-regular.ttf,True,True,True,35
fonts/fabrik.ttf,True,True,True,25
fonts/fadgod.ttf,True,True,True,23
fonts/failed attempt.ttf,True,True,True,35
fonts/faishal.otf,False,True,False,32
fonts/faishal.ttf,False,True,False,56
fonts/fake receipt.ttf,False,True,True,32
fonts/falsepos.ttf,True,True,True,34
fonts/falsposr.ttf,True,True,True,32
fonts/fantasquesansmono-bold.otf,True,True,True,27
fonts/fantasquesansmono-bolditalic.otf,True,True,True,27
fonts/fantasquesansmono-italic.otf,True,True,True,27
fonts/fantasquesansmono-regular.otf,True,True,True,27
fonts/fanwood-webfont.ttf,True,True,True,25
fonts/fanwood_italic-webfont.ttf,True,True,True,25
fonts/fanwood_text-webfont.ttf,True,True,True,25
fonts/fanwood_text_italic-webfont.ttf,True,True,True,25
fonts/fanzine.ttf,True,True,True,20
fonts/faraday.ttf,False,False,False,31
fonts/fareast.ttf,True,True,False,37
fonts/farewell.ttf,True,True,False,24
fonts/fascii.ttf,True,True,True,24
fonts/fasciicr.ttf,True,True,True,27
fonts/fasciisc.ttf,True,True,True,27
fonts/fasciism.ttf,True,True,True,27
fonts/fasciitw.ttf,True,True,True,27
fonts/fatchu.otf,True,True,False,23
fonts/fatchu.ttf,True,True,False,25
fonts/fatfingr.ttf,True,True,True,26
fonts/fauxsnow.ttf,True,True,True,35
fonts/fawn.ttf,True,True,False,27
fonts/fbsbltc.ttf,True,True,False,29
fonts/fbsbltc2.ttf,True,True,True,26
fonts/fengardoneue_black-webfont.ttf,True,True,True,25
fonts/fengardoneue_regular-webfont.ttf,True,True,True,25
fonts/fenwick outline.otf,False,True,True,29
fonts/ferrum.otf,True,True,True,27
fonts/fidgety.ttf,True,True,True,27
fonts/fifte___.ttf,True,True,True,29
fonts/fifteen_segment_rush_mono_ldr.ttf,True,True,True,31
fonts/fifteen_segment_rush_regular_ldr.ttf,True,True,True,31
fonts/fiftes___.ttf,True,True,True,29
fonts/firasanscondensed-bold.otf,True,True,True,24
fonts/firasanscondensed-bolditalic.otf,True,True,True,24
fonts/firasanscondensed-book.otf,True,True,True,24
fonts/firasanscondensed-bookitalic.otf,True,True,True,25
fonts/firasanscondensed-eight.otf,True,True,True,26
fonts/firasanscondensed-eightitalic.otf,True,True,True,27
fonts/firasanscondensed-extrabold.otf,True,True,True,24
fonts/firasanscondensed-extrabolditalic.otf,True,True,True,24
fonts/firasanscondensed-extralight.otf,True,True,True,26
fonts/firasanscondensed-extralightitalic.otf,True,True,True,26
fonts/firasanscondensed-hair.otf,True,True,True,26
fonts/firasanscondensed-hairitalic.otf,True,True,True,26
fonts/firasanscondensed-heavy.otf,True,True,True,23
fonts/firasanscondensed-heavyitalic.otf,True,True,True,23
fonts/firasanscondensed-italic.otf,True,True,True,24
fonts/firasanscondensed-light.otf,True,True,True,26
fonts/firasanscondensed-lightitalic.otf,True,True,True,25
fonts/firasanscondensed-medium.otf,True,True,True,24
fonts/firasanscondensed-mediumitalic.otf,True,True,True,24
fonts/firasanscondensed-regular.otf,True,True,True,25
fonts/firasanscondensed-semibold.otf,True,True,True,26
fonts/firasanscondensed-semibolditalic.otf,True,True,True,24
fonts/firasanscondensed-thin.otf,True,True,True,28
fonts/firasanscondensed-thinitalic.otf,True,True,True,25
fonts/firasanscondensed-ultra.otf,True,True,True,23
fonts/firasanscondensed-ultraitalic.otf,True,True,True,23
