path,hasLower,hasNums,hasBrackets
fonts/effloresce.ttf,True,True,True
fonts/effortless.ttf,False,True,True
fonts/eight___.ttf,True,True,True
fonts/eightc__.ttf,True,True,True
fonts/eightco_.ttf,True,True,True
fonts/eighto__.ttf,True,True,True
fonts/elecpikl.ttf,False,True,False
fonts/elecpklb.ttf,False,True,False
fonts/elect___.ttf,True,True,True
fonts/electo__.ttf,True,True,True
fonts/electroharmonix.ttf,False,True,True
fonts/electronik.ttf,False,True,True
fonts/elley.otf,True,True,True
fonts/elsewhe2.ttf,True,True,True
fonts/elsewher.ttf,True,True,True
fonts/embosst1.ttf,True,True,False
fonts/embosst2.ttf,True,True,False
fonts/embosst3.ttf,False,True,False
fonts/emilio 20.ttf,False,True,False
fonts/encappln.ttf,True,True,True
fonts/encapsul.ttf,True,True,False
fonts/endutt.otf,True,False,False
fonts/engebrechtre bd it.ttf,True,True,True
fonts/engebrechtre bd.ttf,True,True,True
fonts/engebrechtre ex bd it.ttf,True,True,True
fonts/engebrechtre ex bd.ttf,True,True,True
fonts/engebrechtre ex it.ttf,True,True,True
fonts/engebrechtre ex.ttf,True,True,True
fonts/engebrechtre rg it.ttf,True,True,True
fonts/engebrechtre rg.ttf,True,True,True
fonts/engry.otf,False,True,True
fonts/ennobled pet.ttf,True,True,True
fonts/entangle.ttf,True,True,True
fonts/enthuse.ttf,True,True,True
fonts/enthuses.ttf,True,True,True
fonts/entlayra.ttf,True,True,True
fonts/entlayrb.ttf,True,True,True
fonts/entplain.ttf,True,True,True
fonts/entsani.ttf,True,True,True
fonts/entsans.ttf,True,True,True
fonts/epilog.ttf,True,True,True
fonts/ethnocentric rg it.otf,False,True,True
fonts/ethnocentric rg.otf,False,True,True
fonts/euphor3d.ttf,True,True,True
fonts/euphoric.ttf,True,True,True
fonts/euphorigenic.ttf,True,True,True
fonts/eurcntrc.ttf,False,True,False
fonts/evasdigiscript.ttf,True,True,True
fonts/evensong hollow.ttf,False,True,True
fonts/ex-hira1.ttf,True,True,True
fonts/ex-hira2.ttf,False,True,True
fonts/ex-kata1.ttf,True,True,True
fonts/ex-kata2.ttf,False,True,True
fonts/exagger8.ttf,True,True,False
fonts/expressway rg.ttf,True,True,True
fonts/extracti.ttf,True,True,True
fonts/f'donkulous.ttf,True,True,False
fonts/fabfeltscript-bold.ttf,True,True,True
fonts/fabiolo-light.ttf,True,True,True
fonts/fabiolo-regular.ttf,True,True,True
fonts/fabiolo-semibold.ttf,True,True,True
fonts/fabiolo-smallcap-semibold.ttf,True,True,True
fonts/fabiolosmallcap-light.ttf,True,True,True
fonts/fabiolosmallcap-regular.ttf,True,True,True
fonts/fabrik.ttf,True,True,True
fonts/fadgod.ttf,True,True,True
fonts/failed attempt.ttf,True,True,True
fonts/faishal.otf,False,True,False
fonts/faishal.ttf,False,True,False
fonts/fake receipt.ttf,False,True,True
fonts/falsepos.ttf,True,True,True
fonts/falsposr.ttf,True,True,True
fonts/fantasquesansmono-bold.otf,True,True,True
fonts/fantasquesansmono-bolditalic.otf,True,True,True
fonts/fantasquesansmono-italic.otf,True,True,True
fonts/fantasquesansmono-regular.otf,True,True,True
fonts/fanwood-webfont.ttf,True,True,True
fonts/fanwood_italic-webfont.ttf,True,True,True
fonts/fanwood_text-webfont.ttf,True,True,True
fonts/fanwood_text_italic-webfont.ttf,True,True,True
fonts/fanzine.ttf,True,True,True
fonts/faraday.ttf,False,False,False
fonts/fareast.ttf,True,True,False
fonts/farewell.ttf,True,True,False
fonts/fascii.ttf,True,True,True
fonts/fasciicr.ttf,True,True,True
fonts/fasciisc.ttf,True,True,True
fonts/fasciism.ttf,True,True,True
fonts/fasciitw.ttf,True,True,True
fonts/fatchu.otf,True,True,False
fonts/fatchu.ttf,True,True,False
fonts/fatfingr.ttf,True,True,True
fonts/fauxsnow.ttf,True,True,True
fonts/fawn.ttf,True,True,False
fonts/fbsbltc.ttf,True,True,False
fonts/fbsbltc2.ttf,True,True,True
fonts/fengardoneue_black-webfont.ttf,True,True,True
fonts/fengardoneue_regular-webfont.ttf,True,True,True
fonts/fenwick outline.otf,False,True,True
fonts/ferrum.otf,True,True,True
fonts/fidgety.ttf,True,True,True
fonts/fifte___.ttf,True,True,True
fonts/fifteen_segment_rush_mono_ldr.ttf,True,True,True
fonts/fifteen_segment_rush_regular_ldr.ttf,True,True,True
fonts/fiftes___.ttf,True,True,True
fonts/firasanscondensed-bold.otf,True,True,True
fonts/firasanscondensed-bolditalic.otf,True,True,True
fonts/firasanscondensed-book.otf,True,True,True
fonts/firasanscondensed-bookitalic.otf,True,True,True
fonts/firasanscondensed-eight.otf,True,True,True
fonts/firasanscondensed-eightitalic.otf,True,True,True
fonts/firasanscondensed-extrabold.otf,True,True,True
fonts/firasanscondensed-extrabolditalic.otf,True,True,True
fonts/firasanscondensed-extralight.otf,True,True,True
fonts/firasanscondensed-extralightitalic.otf,True,True,True
fonts/firasanscondensed-hair.otf,True,True,True
fonts/firasanscondensed-hairitalic.otf,True,True,True
fonts/firasanscondensed-heavy.otf,True,True,True
fonts/firasanscondensed-heavyitalic.otf,True,True,True
fonts/firasanscondensed-italic.otf,True,True,True
fonts/firasanscondensed-light.otf,True,True,True
fonts/firasanscondensed-lightitalic.otf,True,True,True
fonts/firasanscondensed-medium.otf,True,True,True
fonts/firasanscondensed-mediumitalic.otf,True,True,True
fonts/firasanscondensed-regular.otf,True,True,True
fonts/firasanscondensed-semibold.otf,True,True,True
fonts/firasanscondensed-semibolditalic.otf,True,True,True
fonts/firasanscondensed-thin.otf,True,True,True
fonts/firasanscondensed-thinitalic.otf,True,True,True
fonts/firasanscondensed-ultra.otf,True,True,True
fonts/firasanscondensed-ultraitalic.otf,True,True,True
fonts/firasanscondensed-ultralight.otf,True,True,True
fonts/firasanscondensed-ultralightitalic.otf,True,True,True
fonts/fitzblack.ttf,True,True,True
fonts/fitzgerald.ttf,True,True,True
fonts/flatline.ttf,True,False,False
fonts/fledgling-sb.otf,True,True,True
fonts/flipside.ttf,False,True,True
fonts/floki-Hard.ttf,False,False,False
fonts/floral_dawn.ttf,False,True,True
fonts/flwscrp.ttf,True,True,False
fonts/foo.otf,True,True,True
fonts/forcible.ttf,True,True,True
fonts/forgotten futurist bd it.ttf,True,True,True
fonts/forgotten futurist bd.ttf,True,True,True
fonts/forgotten futurist rg it.ttf,True,True,True
fonts/forgotten futurist rg.ttf,True,True,True
fonts/former.ttf,False,False,False
fonts/fragile bombers.ttf,True,True,True
fonts/fraktmod.ttf,True,True,True
fonts/frau-hex.ttf,True,False,False
fonts/frau-unifon.ttf,True,True,False
fonts/frau.ttf,False,True,False
fonts/freaktur.ttf,True,True,True
fonts/free.ttf,False,True,False
fonts/fresnel.ttf,False,True,False
fonts/frizzed.ttf,True,True,False
fonts/froggyprincess-regular.ttf,True,True,False
fonts/fs_collaboration_1.ttf,True,True,False
fonts/fudd.ttf,True,True,True
fonts/fuddi.ttf,True,True,True
fonts/fullcomp.ttf,True,True,True
fonts/futura_light-webfont.ttf,True,True,True
fonts/futura_regular-webfont.ttf,True,True,True
fonts/futurespore.ttf,False,True,True
fonts/gabriele-bad.ttf,True,True,True
fonts/gabriele-br.TTF,True,True,True
fonts/gabriele-d.ttf,True,True,True
fonts/gabriele-l.ttf,True,True,True
fonts/galapogo.ttf,True,True,True
fonts/galax___.ttf,True,True,True
fonts/galderglynn titling bd it.ttf,False,True,True
fonts/galderglynn titling bd.ttf,False,True,True
fonts/galderglynn titling bk it.ttf,False,True,True
fonts/galderglynn titling bk.ttf,False,True,True
fonts/galderglynn titling bl it.ttf,False,True,True
fonts/galderglynn titling bl.ttf,False,True,True
fonts/galderglynn titling el it.ttf,False,True,True
fonts/galderglynn titling el.ttf,False,True,True
fonts/galderglynn titling lt it.ttf,False,True,True
fonts/galderglynn titling lt.ttf,False,True,True
fonts/galderglynn titling rg it.ttf,False,True,True
fonts/galderglynn titling rg.ttf,False,True,True
fonts/galderglynn titling ul it.ttf,False,True,True
fonts/galderglynn titling ul.ttf,False,True,True
fonts/galvaniz.ttf,True,True,True
fonts/game over.ttf,False,True,False
fonts/gamma1500.ttf,False,True,True
fonts/gaposiso.ttf,True,True,True
fonts/gaposiss.ttf,True,True,True
fonts/gaps-s-b.ttf,True,True,True
fonts/gaps-s-r.ttf,True,True,True
fonts/gapstown-b.ttf,True,True,True
fonts/gapstown-r.ttf,True,True,True
fonts/gargle bd it.ttf,True,True,True
fonts/gargle bd.ttf,True,True,True
fonts/gargle cd bd it.ttf,True,True,True
fonts/gargle cd bd.ttf,True,True,True
fonts/gargle cd it.ttf,True,True,True
fonts/gargle cd rg.ttf,True,True,True
fonts/gargle ex bd it.ttf,True,True,True
fonts/gargle ex bd.ttf,True,True,True
fonts/gargle ex it.ttf,True,True,True
fonts/gargle ex rg.ttf,True,True,True
fonts/gargle rg it.ttf,True,True,True
fonts/gargle rg.ttf,True,True,True
fonts/gasping.ttf,True,True,True
fonts/gather.ttf,True,True,True
fonts/gathrgap.ttf,True,True,True
fonts/gauss.ttf,False,True,True
fonts/geek.ttf,False,True,True
fonts/genotyph.ttf,True,True,True
fonts/genotyps.ttf,True,True,True
fonts/genotyrh.ttf,True,True,True
fonts/genotyrs.ttf,True,True,True
fonts/geodesic.ttf,False,True,True
fonts/geoparody hv.otf,False,True,True
fonts/geoparody rg.otf,False,True,True
fonts/gesture.ttf,False,True,True
fonts/gestures.ttf,False,True,True
fonts/gesturet.ttf,False,True,True
fonts/gesturts.ttf,False,True,True
fonts/ghostmeat back.ttf,False,True,False
fonts/ghostmeat front.ttf,False,True,False
fonts/ghostmeat.ttf,False,True,False
fonts/gideon plexus.TTF,True,False,False
fonts/gismonda.ttf,True,True,True
fonts/glashou.ttf,True,True,False
fonts/glazkrak.ttf,False,True,False
fonts/gmt.ttf,False,False,True
fonts/gnuolane rg.otf,True,True,True
fonts/gnyrwn971.ttf,True,True,True
fonts/go3v2.ttf,False,True,False
fonts/golden girdle.ttf,False,True,True
fonts/goldsaber.ttf,False,True,True
fonts/golong.ttf,True,True,True
fonts/gomarice_doughnut_monster.ttf,False,True,False
fonts/gomarice_game_continue_02.ttf,False,True,False
fonts/gomarice_game_continue_03.ttf,False,True,False
fonts/gomarice_game_music_love.ttf,False,True,False
fonts/gomarice_gogono_cocoa_mochi.ttf,False,True,True
fonts/gomarice_goma_block.ttf,False,True,False
fonts/gomarice_heysei_synthesizer.ttf,False,True,True
fonts/gomarice_kaizen_seisaku.ttf,False,True,True
fonts/gomarice_katamari_serif.ttf,False,True,False
fonts/gomarice_kirie_fu.ttf,False,True,True
fonts/gomarice_mucha_wo_minagara_milk_tea.ttf,True,True,True
fonts/gomarice_nandaka_western.ttf,False,True,False
fonts/gomarice_no_continue.ttf,False,True,True
fonts/gomarice_omotenashi_2.ttf,True,True,False
fonts/gomarice_rockin_record.ttf,False,True,False
fonts/gomarice_round_pop.ttf,False,True,False
fonts/gomarice_shmup_in_the_zone.ttf,False,True,True
fonts/gomarice_simple_slum.ttf,False,True,False
fonts/gomarice_solid_soldier.ttf,False,True,True
fonts/gomarice_super_g_type_2.ttf,True,True,False
fonts/gomarice_syouwa_retro_pop.ttf,True,True,False
fonts/gomarice_tanomuze_cowboy.ttf,False,True,False
fonts/gomarice_toy_block_maestro.ttf,False,True,True
fonts/gomarice_usuazi_hosomozi.ttf,True,True,True
fonts/gomarice_wasabi_gum.ttf,False,True,True
fonts/gomarice_yatsurano_western.ttf,False,True,False
fonts/good times rg.otf,False,True,True
fonts/good timing bd.ttf,True,True,True
fonts/goodfish bd it.ttf,True,True,True
fonts/goodfish bd.ttf,True,True,True
fonts/goodfish rg it.ttf,True,True,True
fonts/goodfish rg.ttf,True,True,True
fonts/gosebmp2.ttf,True,True,True
fonts/gosebmps.ttf,True,True,True
fonts/goudy_bookletter_1911-webfont.ttf,True,True,True
fonts/gpkn.ttf,True,True,True
fonts/gr8higts.ttf,True,True,True
fonts/granular.ttf,True,True,True
fonts/grapple.ttf,True,True,True
fonts/graveyrd.ttf,True,True,True
fonts/graviseg.ttf,True,True,True
fonts/gravitat.ttf,True,True,True
fonts/gravtrac compressed bd.ttf,True,True,True
fonts/graze.ttf,False,True,True
fonts/grec.ttf,False,True,False
fonts/green fuz.ttf,False,True,False
fonts/grotesq.ttf,True,True,True
fonts/grudge.ttf,True,True,False
fonts/grudge2.ttf,True,True,True
fonts/guanine.ttf,True,True,True
fonts/guildof.ttf,False,False,True
fonts/gulax-webfont.ttf,True,True,True
fonts/gunmetl.ttf,False,True,False
fonts/gunplay 3d.ttf,True,True,True
fonts/gunplay rg.ttf,True,True,True
fonts/gymkhana-bk.ttf,True,True,True
fonts/gyneric.ttf,True,True,True
fonts/gyneric3.ttf,True,True,True
fonts/gyroresh.ttf,False,True,True
fonts/gyrose.ttf,False,True,True
fonts/gyrosesq.ttf,False,True,True
fonts/hackslsh.ttf,True,True,True
fonts/hadijah-free-trial.ttf,True,True,True
fonts/hairball.ttf,True,True,True
fonts/halidians_blockserif.ttf,False,True,False
fonts/handmedo.ttf,True,True,True
fonts/handmeds.ttf,True,True,True
fonts/handwritten-pittorifamosi-02.ttf,True,True,True
fonts/hankenround-Regular.ttf,True,True,True
fonts/happy-times-at-the-ikob.otf,True,True,True
fonts/happy-times-at-the-ikob.ttf,True,True,True
fonts/happy-times-at-the-ikob_italic.otf,True,True,True
fonts/happy-times-at-the-ikob_italic.ttf,True,True,True
fonts/hassle.ttf,True,True,True
fonts/hbevel.ttf,True,True,True
fonts/hdmaker.ttf,True,True,False
fonts/headache.ttf,True,True,False
fonts/heart sweet heart.ttf,False,True,True
fonts/hearts_brk.ttf,False,True,True
fonts/heavy heap rg.otf,True,True,True
fonts/hectic.ttf,True,True,False
fonts/helsinki.ttf,False,True,False
fonts/hemi head bd it.ttf,True,True,True
fonts/hemigraphy-Regular.otf,True,True,True
fonts/hetilica.ttf,False,True,True
fonts/hexatus.ttf,False,True,True
fonts/hiero-0924.ttf,True,True,True
fonts/hieros-0926.ttf,True,True,True
fonts/high_sans_serif_7.ttf,True,True,True
fonts/highway to heck.ttf,True,True,True
fonts/hillock.ttf,True,True,False
fonts/hinwil.ttf,True,True,True
fonts/hipch___.ttf,True,True,True
fonts/histry.ttf,False,True,True
fonts/histry_h.ttf,False,True,True
fonts/histry_v.ttf,False,True,True
fonts/hitroad.ttf,True,True,True
fonts/hngl.otf,True,True,True
fonts/hockey.ttf,True,True,True
fonts/hoffm___.ttf,True,True,False
fonts/holitter_Plan.ttf,True,True,True
fonts/holsb___.ttf,True,True,True
fonts/holstein.ttf,True,True,True
fonts/holyuni.ttf,True,True,True
fonts/home sweet home outline.ttf,False,True,True
fonts/home sweet home.ttf,False,True,True
fonts/homespun.ttf,True,True,True
fonts/hooked up 101.ttf,True,True,True
fonts/horsepower.ttf,True,True,True
fonts/hothead_.ttf,True,True,True
fonts/hurry up.ttf,True,True,True
fonts/huxtable.ttf,True,True,True
fonts/hyde.ttf,True,True,True
fonts/hydrogen whiskey.otf,False,True,True
fonts/hydrogen.ttf,True,True,True
fonts/hyperion.ttf,True,True,True
fonts/iAWriterDuospace-Bold.otf,True,True,True
fonts/iAWriterDuospace-BoldItalic.otf,True,True,True
fonts/iAWriterDuospace-Regular.otf,True,True,True
fonts/iAWriterDuospace-RegularItalic.otf,True,True,True
fonts/ianfont.ttf,True,True,True
fonts/icbmss20.ttf,False,True,False
fonts/icbmss25.ttf,True,True,False
fonts/icon-works-webfont.ttf,True,True,True
fonts/ilsscrp.ttf,True,True,True
fonts/immermann.ttf,True,True,True
fonts/imposs.ttf,True,True,False
fonts/incite.ttf,True,True,True
fonts/induction.ttf,False,True,True
fonts/inertia.ttf,True,True,False
fonts/inevitab.ttf,True,True,True
fonts/infini-gras.otf,True,True,True
fonts/infini-italique.otf,True,True,True
fonts/infini-romain.otf,True,True,True
fonts/inflammable age.otf,False,True,True
fonts/infmedia.ttf,False,True,True
fonts/inglobal.ttf,True,True,True
fonts/inglobalb.ttf,True,True,True
fonts/inglobalbi.ttf,True,True,True
fonts/inglobali.ttf,True,True,True
fonts/initial.ttf,False,True,False
fonts/inkswipe.ttf,True,True,True
fonts/inktank.ttf,True,True,False
fonts/instant tunes.ttf,False,True,True
fonts/internut.ttf,True,True,True
fonts/internutr.ttf,True,True,True
fonts/interplanetary crap.ttf,True,True,True
fonts/intersc.ttf,True,True,True
fonts/intersec.ttf,True,True,True
fonts/interso.ttf,True,True,True
fonts/iomanoid back.ttf,False,True,False
fonts/iomanoid front.ttf,False,True,False
fonts/iomanoid shine.ttf,False,True,False
fonts/iomanoid.ttf,False,True,False
fonts/irrep.ttf,True,True,False
fonts/irritate.ttf,True,True,True
fonts/itlivesintheswamp.ttf,True,True,True
fonts/itsadzoke-046.otf,False,True,True
fonts/itsadzokeS01-046.otf,False,True,True
fonts/itsadzokeS02.otf,False,True,True
fonts/jagged.ttf,True,True,False
fonts/jakob_b.ttf,True,True,True
fonts/jakob_i.ttf,True,True,True
fonts/jakob_n.ttf,True,True,True
fonts/jakob_sc.ttf,True,True,True
fonts/jampact.ttf,False,True,False
fonts/janken.ttf,True,True,True
fonts/jannscript-bold.otf,True,True,True
fonts/jannscript.otf,True,True,True
fonts/jargon.ttf,True,True,True
fonts/jasper.ttf,True,True,False
fonts/jaspers.ttf,True,True,False
fonts/jawbhard.ttf,False,True,True
fonts/jawbreak.ttf,False,True,True
fonts/jawbrko1.ttf,False,True,True
fonts/jawbrko2.ttf,False,True,True
fonts/jekyll.ttf,True,True,True
fonts/jempolfreak.ttf,True,True,True
fonts/jeopardi.ttf,True,True,True
fonts/jeopardt.ttf,True,True,True
fonts/jesaya bk.otf,True,True,True
fonts/jigga_jigga.ttf,False,True,True
fonts/jmacscrl.ttf,True,True,True
fonts/johnny fever.otf,False,True,True
fonts/johnny.ttf,True,True,False
fonts/joltcaff.ttf,True,True,True
fonts/jorvik.TTF,True,True,False
fonts/joystix monospace.ttf,False,True,True
fonts/jr!ha___.ttf,True,True,True
fonts/junegull rg.ttf,False,True,True
fonts/junkos typewriter.ttf,True,True,True
fonts/jupiterc.ttf,True,True,True
fonts/ka1.ttf,False,True,False
fonts/kabayan.ttf,False,True,True
fonts/kaliberr.ttf,True,True,True
fonts/kalibers.ttf,True,True,True
fonts/kaliberx.ttf,True,True,True
fonts/karma future.otf,True,True,True
fonts/karma suture.otf,True,True,True
fonts/kasual_bloks.ttf,False,True,False
fonts/kataacti.ttf,True,True,False
fonts/katainac.ttf,True,True,False
fonts/kaufhalle.ttf,True,True,True
fonts/kaufhalle_blech.ttf,True,True,True
fonts/kawoszeh.ttf,True,True,True
fonts/kellunc.ttf,False,False,False
fonts/kemasyuran_jawa.ttf,False,True,False
fonts/kenyan coffee bd it.ttf,True,True,True
fonts/kenyan coffee bd.ttf,True,True,True
fonts/kenyan coffee rg it.ttf,True,True,True
fonts/kenyan coffee rg.ttf,True,True,True
fonts/kenyan coffee stencil sb.ttf,True,True,True
fonts/ketch___.ttf,True,True,True
fonts/keyrialt.ttf,True,True,True
fonts/keyridge.ttf,True,True,True
fonts/khand.ttf,True,True,True
fonts/kickflip.ttf,True,True,True
fonts/kicking limos.ttf,False,True,False
fonts/kilsonburg.ttf,False,True,True
fonts/kimberley bl.otf,True,True,True
fonts/king richard it.ttf,True,True,True
fonts/king richard rg.ttf,True,True,True
fonts/kingsbridge bd it.ttf,True,True,True
fonts/kingsbridge bd.ttf,True,True,True
fonts/kingsbridge bk it.ttf,True,True,True
fonts/kingsbridge bk.ttf,True,True,True
fonts/kingsbridge cd bd it.ttf,True,True,True
fonts/kingsbridge cd bd.ttf,True,True,True
fonts/kingsbridge cd bk it.ttf,True,True,True
fonts/kingsbridge cd bk.ttf,True,True,True
fonts/kingsbridge cd el it.ttf,True,True,True
fonts/kingsbridge cd el.ttf,True,True,True
fonts/kingsbridge cd lt it.ttf,True,True,True
fonts/kingsbridge cd lt.ttf,True,True,True
fonts/kingsbridge cd rg it.ttf,True,True,True
fonts/kingsbridge cd rg.ttf,True,True,True
fonts/kingsbridge cd sb it.ttf,True,True,True
fonts/kingsbridge cd sb.ttf,True,True,True
fonts/kingsbridge cd ul it.ttf,True,True,True
fonts/kingsbridge cd ul.ttf,True,True,True
fonts/kingsbridge el it.ttf,True,True,True
fonts/kingsbridge el.ttf,True,True,True
fonts/kingsbridge ex bd it.ttf,True,True,True
fonts/kingsbridge ex bd.ttf,True,True,True
fonts/kingsbridge ex bk it.ttf,True,True,True
fonts/kingsbridge ex bk.ttf,True,True,True
fonts/kingsbridge ex el it.ttf,True,True,True
fonts/kingsbridge ex el.ttf,True,True,True
fonts/kingsbridge ex lt it.ttf,True,True,True
fonts/kingsbridge ex lt.ttf,True,True,True
fonts/kingsbridge ex rg it.ttf,True,True,True
fonts/kingsbridge ex rg.ttf,True,True,True
fonts/kingsbridge ex sb it.ttf,True,True,True
fonts/kingsbridge ex sb.ttf,True,True,True
fonts/kingsbridge ex ul it.ttf,True,True,True
fonts/kingsbridge ex ul.ttf,True,True,True
fonts/kingsbridge lt it.ttf,True,True,True
fonts/kingsbridge lt.ttf,True,True,True
fonts/kingsbridge rg it.ttf,True,True,True
fonts/kingsbridge rg.ttf,True,True,True
fonts/kingsbridge sb it.ttf,True,True,True
fonts/kingsbridge sb.ttf,True,True,True
fonts/kingsbridge sc bd it.ttf,True,True,True
fonts/kingsbridge sc bd.ttf,True,True,True
fonts/kingsbridge sc bk it.ttf,True,True,True
fonts/kingsbridge sc bk.ttf,True,True,True
fonts/kingsbridge sc el it.ttf,True,True,True
fonts/kingsbridge sc el.ttf,True,True,True
fonts/kingsbridge sc lt it.ttf,True,True,True
fonts/kingsbridge sc lt.ttf,True,True,True
fonts/kingsbridge sc rg it.ttf,True,True,True
fonts/kingsbridge sc rg.ttf,True,True,True
fonts/kingsbridge sc sb it.ttf,True,True,True
fonts/kingsbridge sc sb.ttf,True,True,True
fonts/kingsbridge sc ul it.ttf,True,True,True
fonts/kingsbridge sc ul.ttf,True,True,True
fonts/kingsbridge ul it.ttf,True,True,True
fonts/kingsbridge ul.ttf,True,True,True
fonts/kingsgmb.ttf,True,False,False
fonts/kinkaid.ttf,True,True,True
fonts/kirbyss.ttf,True,True,True
fonts/kirsty bd it.otf,True,True,True
fonts/kirsty bd.otf,True,True,True
fonts/kirsty rg it.otf,True,True,True
fonts/kirsty rg.otf,True,True,True
fonts/kitchen.ttf,True,True,False
fonts/kleenblades_ldr.ttf,False,True,True
fonts/kleptocracy titling bd.otf,False,True,True
fonts/kleptocracy titling cd bd.otf,False,True,True
fonts/kleptocracy titling cd lt.otf,False,True,True
fonts/kleptocracy titling cd rg.otf,False,True,True
fonts/kleptocracy titling ex bd.otf,False,True,True
fonts/kleptocracy titling ex lt.otf,False,True,True
fonts/kleptocracy titling ex rg.otf,False,True,True
fonts/kleptocracy titling lt.otf,False,True,True
fonts/kleptocracy titling rg.otf,False,True,True
fonts/knewave-outline-webfont.ttf,True,True,True
fonts/knewave-outline.otf,True,True,True
fonts/knewave-outline.ttf,True,True,True
fonts/knewave-webfont.ttf,True,True,True
fonts/knewave.otf,True,True,True
fonts/knewave.ttf,True,True,True
fonts/knot.ttf,True,True,True
fonts/knowyour.ttf,False,True,False
fonts/knuckle down.otf,True,True,True
fonts/kobani.ttf,True,True,True
fonts/konecto1.ttf,True,True,True
fonts/konecto2.ttf,True,True,True
fonts/konector.ttf,True,True,True
fonts/koneerie.ttf,True,True,True
fonts/kongtext.ttf,True,True,True
fonts/kopleng.otf,False,True,False
fonts/kr1.ttf,False,True,False
fonts/krait fill.ttf,False,True,False
fonts/krait hollow.ttf,False,True,True
fonts/krait solid.ttf,False,True,True
fonts/kredit back.ttf,False,True,True
fonts/kredit front.ttf,False,True,True
fonts/kredit shine.ttf,False,True,True
fonts/kredit.ttf,False,True,True
fonts/kurale-regular.otf,True,True,True
fonts/kurvatur.ttf,True,True,True
fonts/lacuna-italic.ttf,True,True,True
fonts/lacuna.ttf,True,True,True
fonts/lady starlight.otf,False,True,True
fonts/lady.ttf,True,True,True
fonts/lakeshor.ttf,True,True,True
fonts/lamebrai.ttf,True,True,True
fonts/land-v2.ttf,True,True,False
fonts/lansbury.ttf,True,True,True
fonts/larabiefont rg.otf,True,True,True
fonts/larkspur.ttf,True,True,True
fonts/lazyyyyhead.otf,True,True,False
fonts/ldr0.ttf,False,True,False
fonts/ldr1.ttf,True,True,False
fonts/ldr3.ttf,False,True,True
fonts/ldr6.ttf,False,True,False
fonts/ldr8.ttf,True,True,True
fonts/ldr_dream.ttf,False,True,True
fonts/ldr_hexatron.ttf,False,True,False
fonts/ldr_kaet.ttf,False,True,True
fonts/ldr_manufacture.ttf,False,True,False
fonts/ldsscrp.ttf,True,True,True
fonts/leaguegothic-condensed-italic-webfont.ttf,True,True,True
fonts/leaguegothic-condensed-regular-webfont.ttf,True,True,True
fonts/leaguegothic-italic-webfont.ttf,True,True,True
fonts/leaguegothic-regular-webfont.ttf,True,True,True
fonts/leaguespartan-bold.ttf,True,True,True
fonts/led_real.ttf,False,True,True
fonts/led_sas.ttf,False,True,True
fonts/ledreali.ttf,False,True,True
fonts/lemon.ttf,True,True,True
fonts/lerotica-regular.otf,True,True,True
fonts/lerotica-regular.ttf,True,True,True
fonts/lethargi.ttf,True,True,False
fonts/levity.ttf,True,True,True
fonts/lexo.ttf,False,True,True
fonts/libel-suit-rg.otf,True,True,True
fonts/licostrg.ttf,True,True,True
fonts/lightout.ttf,True,True,True
fonts/lilliput steps.ttf,True,True,True
fonts/linear.ttf,False,False,False
fonts/lineding.ttf,True,True,True
fonts/lingming_manuscript.ttf,True,True,True
fonts/linochsl.ttf,True,True,False
fonts/littleboxes2.ttf,False,True,True
fonts/living by numbers.ttf,True,True,False
fonts/lmmono10-italic.otf,True,True,True
fonts/lmmono10-regular.otf,True,True,True
fonts/lmmono12-regular.otf,True,True,True
fonts/lmmono8-regular.otf,True,True,True
fonts/lmmono9-regular.otf,True,True,True
fonts/lmmonocaps10-oblique.otf,True,True,True
fonts/lmmonocaps10-regular.otf,True,True,True
fonts/lmmonolt10-bold.otf,True,True,True
fonts/lmmonolt10-boldoblique.otf,True,True,True
fonts/lmmonolt10-oblique.otf,True,True,True
fonts/lmmonolt10-regular.otf,True,True,True
fonts/lmmonoltcond10-oblique.otf,True,True,True
fonts/lmmonoltcond10-regular.otf,True,True,True
fonts/lmmonoprop10-oblique.otf,True,True,True
fonts/lmmonoprop10-regular.otf,True,True,True
fonts/lmmonoproplt10-bold.otf,True,True,True
fonts/lmmonoproplt10-boldoblique.otf,True,True,True
fonts/lmmonoproplt10-oblique.otf,True,True,True
fonts/lmmonoproplt10-regular.otf,True,True,True
fonts/lmmonoslant10-regular.otf,True,True,True
fonts/lmroman10-bold.otf,True,True,True
fonts/lmroman10-bolditalic.otf,True,True,True
fonts/lmroman10-italic.otf,True,True,True
fonts/lmroman10-regular.otf,True,True,True
fonts/lmroman12-bold.otf,True,True,True
fonts/lmroman12-italic.otf,True,True,True
fonts/lmroman12-regular.otf,True,True,True
fonts/lmroman17-regular.otf,True,True,True
fonts/lmroman5-bold.otf,True,True,True
fonts/lmroman5-regular.otf,True,True,True
fonts/lmroman6-bold.otf,True,True,True
fonts/lmroman6-regular.otf,True,True,True
fonts/lmroman7-bold.otf,True,True,True
fonts/lmroman7-italic.otf,True,True,True
fonts/lmroman7-regular.otf,True,True,True
fonts/lmroman8-bold.otf,True,True,True
fonts/lmroman8-italic.otf,True,True,True
fonts/lmroman8-regular.otf,True,True,True
fonts/lmroman9-bold.otf,True,True,True
fonts/lmroman9-italic.otf,True,True,True
fonts/lmroman9-regular.otf,True,True,True
